user_id,app_desc,weight
37152684,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1
37152684,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",4
373490841,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",114
373490841,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",37
373490841,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",33
373490841,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",13
373490841,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",3
37437399,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",34
37437399,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",166
376231288,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2
376231288,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",29
376231288,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",2
376231288,"<a href=""https://stardust.co"" rel=""nofollow"">Stardust Reactions</a>",2
376231288,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",164
376231288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
37776042,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",141
37776042,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",59
3782572522,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
380377529,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",147
380377529,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",23
380377529,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",30
38232102,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",136
38232102,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",64
385003792,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",192
385003792,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8
38617573,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",155
38617573,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",43
38617573,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
390895023,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",194
390895023,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",5
390895023,"<a href=""http://tweepsmap.com"" rel=""nofollow"">Tweepsmap</a>",1
39098609,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
394702314,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",198
395194959,"<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>",196
395194959,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",3
395194959,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
39619442,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",149
39619442,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",48
39619442,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",3
398012252,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",192
398012252,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",6
399363201,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",199
399363201,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1
399686451,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
40001791,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",155
40001791,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",14
40001791,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",31
404396098,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",59
404396098,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",141
40460657,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",171
40460657,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",22
40460657,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7
4046891,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i\u039fS</a>",137
4046891,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",60
4046891,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3
40858089,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",178
40858089,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",22
411219694,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",188
411219694,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",12
41152441,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",179
41152441,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",21
41184488,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",191
41184488,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",8
41184488,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
414950388,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
41621505,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",171
41621505,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",23
41621505,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2
41621505,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",4
423369901,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",82
423369901,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",7
423369901,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",81
423369901,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",11
423369901,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",19
423805915,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",199
42917253,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",118
42917253,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",82
43160059,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",125
43160059,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",51
43160059,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",24
432280376,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",128
432280376,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",65
432280376,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",7
432664379,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",72
432664379,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",29
432664379,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",98
432664379,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
437962007,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
43831158,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",81
43831158,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",119
438638734,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",200
440525434,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",188
440525434,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",4
440525434,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",8
441931669,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",161
441931669,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",39
442936761,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",146
442936761,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",54
443919250,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",186
443919250,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",14
44399838,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",122
44399838,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7
44399838,"<a href=""http://gainapp.com"" rel=""nofollow"">Gain App</a>",26
44399838,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",13
44399838,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",31
44399838,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
44815122,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9
44815122,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",191
4507198833,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
456618636,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",186
456618636,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",14
459998804,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",200
460852237,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",91
460852237,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",108
460852237,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",1
461349642,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
46468908,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",133
46468908,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",4
46468908,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",62
47433601,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",137
47433601,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",30
47433601,"<a href=""http://www.mailchimp.com"" rel=""nofollow"">MailChimp</a>",1
47433601,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",30
47433601,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1
47433601,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1
47569074,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",162
47569074,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",33
47569074,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",5
47975823,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",167
47975823,"<a href=""http://wildmoka.com"" rel=""nofollow"">Wildmoka</a>",21
47975823,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",6
47975823,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4
47975823,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",2
47991897,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",196
47991897,"<a href=""http://www.bandsintown.com/facebookapp?came_from=16"" rel=""nofollow"">Bandsintown</a>",4
4812431,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",121
4812431,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",77
4812431,"<a href=""http://tweepsmap.com"" rel=""nofollow"">Tweepsmap</a>",1
4854457427,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",27
4854457427,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",170
4854457427,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",3
48669581,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",15
48669581,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",18
48669581,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",94
48669581,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",73
500651859,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
50505691,"<a href=""http://www.sparkcentral.com"" rel=""nofollow"">Sparkcentral.com</a>",130
50505691,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",12
50505691,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8
50505691,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",41
50505691,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>",9
505519049,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",200
506292171,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",198
506292171,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",2
51588784,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",6
51588784,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",153
51588784,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",41
529778146,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",83
529778146,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",19
529778146,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",4
529778146,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",12
529778146,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",75
529778146,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",3
529778146,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",4
538031518,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",113
538031518,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",12
538031518,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",71
538031518,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",3
538031518,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",1
53840825,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",80
53840825,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",57
53840825,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",63
538614864,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",194
538614864,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6
545770906,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",59
545770906,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",114
545770906,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",26
545770906,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
549296037,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",162
549296037,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",31
549296037,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",7
55257327,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",196
55257327,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4
558481370,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",200
560937277,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
56341986,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",198
56341986,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2
5695632,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",192
5695632,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",3
5695632,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5
573371364,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",164
573371364,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",7
573371364,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4
573371364,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",6
573371364,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3
573371364,"<a href=""http://admin.gobiernoabierto.gob.sv/"" rel=""nofollow"">TwtAdmon</a>",16
5763262,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",191
5763262,"<a href=""http://www.voxmedia.com"" rel=""nofollow"">Vox Media</a>",1
5763262,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8
576603160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",195
576603160,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",5
578204995,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",110
578204995,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",90
58529612,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",19
58529612,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",152
58529612,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",21
58529612,"<a href=""http://www.whosay.com"" rel=""nofollow"">WhoSay</a>",5
58529612,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3
59079741,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",147
59079741,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8
59079741,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",35
59079741,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",9
59079741,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",1
598524600,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",91
598524600,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",86
598524600,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",22
598524600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
607023103,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",55
607023103,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",93
607023103,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",24
607023103,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",19
607023103,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2
607023103,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",7
60725654,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",166
60725654,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
60725654,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",20
60725654,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",8
60725654,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",5
6091632,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",143
6091632,"<a href=""http://www.bandsintown.com/facebookapp?came_from=16"" rel=""nofollow"">Bandsintown</a>",5
6091632,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",52
614249376,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",172
614249376,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",22
614249376,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
614249376,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4
62532771,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",198
62532771,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2
630191758,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",55
630191758,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",145
6312312,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",183
6312312,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",7
6312312,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9
6312312,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",1
63219844,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",188
63219844,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",12
632708673,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",38
632708673,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",99
632708673,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",19
632708673,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36
632708673,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>",1
632708673,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6
632708673,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",1
634962006,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",188
634962006,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",12
63597537,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",148
63597537,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",52
63831516,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",111
63831516,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",75
63831516,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
63831516,"<a href=""https://sumall.com/"" rel=""nofollow"">SumAll Authentication</a>",5
63831516,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",8
64407857,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",88
64407857,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",40
64407857,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",57
64407857,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",13
64407857,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",1
6503412,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",138
6503412,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",39
6503412,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",21
6503412,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
6503412,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",1
65391293,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",157
65391293,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",24
65391293,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",19
66349240,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>",58
66349240,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",126
66349240,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3
66349240,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13
67118823,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",54
67118823,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>",146
67427757,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",165
67427757,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",35
67552037,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",117
67552037,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",44
67552037,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",36
67552037,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",3
67838582,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",122
67838582,"<a href=""http://amplifr.com"" rel=""nofollow"">Amplifr</a>",42
67838582,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36
68861885,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i\u039fS</a>",138
68861885,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",59
68861885,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
68861885,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
69059849,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",157
69059849,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",42
69059849,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1
69399743,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",25
69399743,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",68
69399743,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",20
69399743,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",33
